filename,program,branch_pattern,cache_pattern,size_tier,predictor_stress_type,expected_dominant_miss_type,backend,compiler,arch,SIZE,N,SEED,warmup_iterations,taken,nottaken,sink,validation,reps,roi_elapsed_seconds_mean,roi_elapsed_seconds_median,roi_elapsed_seconds_stddev,perf_available,instructions_total,cycles_total,branches_total,branch_misses_total,cache_references_total,cache_misses_total,task_clock_ms,context_switches,cpu_migrations,page_faults,time_elapsed,observed_ipc,observed_cpi,observed_branch_miss_rate,observed_cache_miss_rate,observed_branch_density,observed_cache_refs_per_instruction,branches_to_N_ratio,plausible
0885_grid_b18_indirect_fn_dispatch__c35_checkerboard_red_black,0885_grid_b18_indirect_fn_dispatch__c35_checkerboard_red_black.c,indirect_fn_dispatch,checkerboard_red_black,xlarge_DRAM,control-flow/call-return,mixed spatial (traversal-order dependent),native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,3487839,4512161,2639675702606232,PASS,5,0.053320163,0.05331446,3.676e-05,1,426883368.8,275699250.2,60155326.4,1050093.6,1212211.4,752667.8,0,0.6,0.0,8260.2,0.074672,1.54836,0.64584,0.017456,0.62091,0.140917,0.00284,7.51942,1
0886_grid_b18_indirect_fn_dispatch__c36_im2col_overlapping_patch_gather,0886_grid_b18_indirect_fn_dispatch__c36_im2col_overlapping_patch_gather.c,indirect_fn_dispatch,im2col_overlapping_patch_gather,small_L1,control-flow/call-return,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,491468,508532,510991290703979,PASS,5,0.005629898,0.005619358,6.0377e-05,1,40240152.8,24139747.0,5151937.0,270563.2,34493.2,14748.0,0,0.2,0.0,70.6,0.006954,1.667,0.5999,0.052517,0.423025,0.12803,0.000857,5.15194,1
0887_grid_b18_indirect_fn_dispatch__c37_double_buffer_epoch_alternation,0887_grid_b18_indirect_fn_dispatch__c37_double_buffer_epoch_alternation.c,indirect_fn_dispatch,double_buffer_epoch_alternation,medium_L2,control-flow/call-return,conflict+capacity (thrashing/alternation),native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,1484978,1515022,1566587481035497,PASS,5,0.008977394,0.008973884,5.8146e-05,1,118733261.6,37561123.4,14719380.8,356757.8,42661.4,21380.2,0,0.2,0.0,131.8,0.01058,3.16106,0.31636,0.024237,0.498883,0.12397,0.000359,4.90646,1
0888_grid_b18_indirect_fn_dispatch__c38_cuckoo_double_hash_probe,0888_grid_b18_indirect_fn_dispatch__c38_cuckoo_double_hash_probe.c,indirect_fn_dispatch,cuckoo_double_hash_probe,large_L3,control-flow/call-return,capacity+compulsory (indirect gather/scatter),native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,2434599,2565401,2477359065373924,PASS,5,0.030846998,0.030842782,3.4683e-05,1,191422546.0,131208370.2,33275527.2,1441078.4,4071947.4,109124.8,0,0.4,0.0,1091.4,0.034847,1.45892,0.68546,0.043307,0.027258,0.173833,0.021272,6.6551,1
0889_grid_b18_indirect_fn_dispatch__c39_bounded_random_walk,0889_grid_b18_indirect_fn_dispatch__c39_bounded_random_walk.c,indirect_fn_dispatch,bounded_random_walk,xlarge_DRAM,control-flow/call-return,capacity (uniform random),native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,3998377,4001623,4292705550700089,PASS,5,0.070626011,0.070668946,0.000103587,1,475200040.0,342840361.0,51460850.2,3994690.0,692732.0,599709.8,0,0.6,0.0,8260.2,0.092372,1.38606,0.72146,0.077626,0.865715,0.108293,0.001458,6.4326,1
0890_grid_b18_indirect_fn_dispatch__c40_causal_attention_triangular,0890_grid_b18_indirect_fn_dispatch__c40_causal_attention_triangular.c,indirect_fn_dispatch,causal_attention_triangular,small_L1,control-flow/call-return,mixed/unclassified,native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,498719,501281,536097415151502,PASS,5,0.014323757,0.014319188,2.9326e-05,1,46882698.2,60508007.6,5151765.0,460202.2,34641.8,11486.2,0,0.0,0.0,71.2,0.016502,0.77482,1.29064,0.089329,0.330594,0.109886,0.000739,5.15176,1
0891_grid_b18_indirect_fn_dispatch__c41_skip_list_multilevel_hop,0891_grid_b18_indirect_fn_dispatch__c41_skip_list_multilevel_hop.c,indirect_fn_dispatch,skip_list_multilevel_hop,medium_L2,control-flow/call-return,"compulsory+latency-bound (dependent loads, no prefetch)",native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,1497698,1502302,1657883492270219,PASS,5,0.011745638,0.011724974,9.5317e-05,1,143520998.4,49016841.2,20301882.0,397882.0,40805.6,15724.8,0,0.2,0.0,131.4,0.013503,2.92818,0.34152,0.019598,0.385698,0.141456,0.000284,6.7673,1
0892_grid_b18_indirect_fn_dispatch__c42_cache_oblivious_funnel_stride,0892_grid_b18_indirect_fn_dispatch__c42_cache_oblivious_funnel_stride.c,indirect_fn_dispatch,cache_oblivious_funnel_stride,large_L3,control-flow/call-return,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,2603349,2396651,3018850998878079,PASS,5,0.055225036,0.055276537,0.000147593,1,467028722.4,226187449.2,95553060.8,2201956.4,268220.0,109554.8,0,0.8,0.0,1092.2,0.059863,2.0648,0.48432,0.023044,0.408535,0.204598,0.000574,19.11062,1
0893_grid_b18_indirect_fn_dispatch__c43_whole_buffer_rotation,0893_grid_b18_indirect_fn_dispatch__c43_whole_buffer_rotation.c,indirect_fn_dispatch,whole_buffer_rotation,xlarge_DRAM,control-flow/call-return,mixed/unclassified,native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,3049918,4950082,1230926166495639,PASS,5,0.021821863,0.021772018,0.000145833,1,296301465.6,153074007.2,52357616.2,1033992.6,1211736.0,758512.8,0,0.0,0.0,8260.0,0.042343,1.93568,0.51664,0.019749,0.625964,0.176704,0.00409,6.54468,1
0894_grid_b18_indirect_fn_dispatch__c44_naive_gemm_row_col_alternation,0894_grid_b18_indirect_fn_dispatch__c44_naive_gemm_row_col_alternation.c,indirect_fn_dispatch,naive_gemm_row_col_alternation,small_L1,control-flow/call-return,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,431188,568812,323671273406151,PASS,5,0.007910256,0.007917278,4.2192e-05,1,46418154.8,33704899.0,6866753.4,213577.4,32626.4,10732.0,0,0.2,0.0,71.0,0.009415,1.37718,0.72612,0.031103,0.326128,0.147933,0.000703,6.86676,1
0895_grid_b18_indirect_fn_dispatch__c45_read_hot_write_cold_split,0895_grid_b18_indirect_fn_dispatch__c45_read_hot_write_cold_split.c,indirect_fn_dispatch,read_hot_write_cold_split,medium_L2,control-flow/call-return,temporal reuse (skewed/hot-set),native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,1484268,1515732,1559696503294155,PASS,5,0.009513889,0.009508689,3.6236e-05,1,122617201.2,39744271.2,17925996.8,362381.0,40600.4,15845.4,0,0.4,0.0,131.6,0.010294,3.0852,0.32414,0.020216,0.390179,0.146195,0.000331,5.97532,1
0896_grid_b18_indirect_fn_dispatch__c46_cantor_gap_sparse,0896_grid_b18_indirect_fn_dispatch__c46_cantor_gap_sparse.c,indirect_fn_dispatch,cantor_gap_sparse,large_L3,control-flow/call-return,"compulsory (sparse, low reuse)",native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,2550941,2449059,2843098289443059,PASS,5,0.037773245,0.037743189,0.00011599,1,335409709.6,157747213.6,77005916.0,1383282.6,453910.2,108359.4,0,0.2,0.0,1092.0,0.042396,2.12626,0.47032,0.017963,0.238725,0.229587,0.001353,15.40118,1
0897_grid_b18_indirect_fn_dispatch__c47_false_sharing_line_cycle,0897_grid_b18_indirect_fn_dispatch__c47_false_sharing_line_cycle.c,indirect_fn_dispatch,false_sharing_line_cycle,xlarge_DRAM,control-flow/call-return,conflict/associativity,native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,3951420,4048580,4140760108133266,PASS,5,0.024263065,0.024299917,8.1338e-05,1,368150778.0,162720114.6,51466332.0,1030369.2,2765866.4,1673268.6,0,0.6,0.0,8259.8,0.043922,2.26246,0.442,0.02002,0.604968,0.139797,0.007513,6.43328,1
0898_grid_b18_indirect_fn_dispatch__c48_exponential_backoff_probe,0898_grid_b18_indirect_fn_dispatch__c48_exponential_backoff_probe.c,indirect_fn_dispatch,exponential_backoff_probe,small_L1,control-flow/call-return,capacity (uniform random),native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,558565,441435,722980870429651,PASS,5,0.005125362,0.00513762,3.2275e-05,1,49751718.8,22218414.0,6320837.8,402553.6,30333.4,9880.2,0,0.0,0.0,71.2,0.00636,2.23926,0.44658,0.063687,0.321988,0.127047,0.00061,6.32082,1
0899_grid_b18_indirect_fn_dispatch__c49_binary_heap_parent_child,0899_grid_b18_indirect_fn_dispatch__c49_binary_heap_parent_child.c,indirect_fn_dispatch,binary_heap_parent_child,medium_L2,control-flow/call-return,capacity (uniform random),native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,1500296,1499704,1604636349200126,PASS,5,0.039588161,0.03964359,0.000103894,1,154039525.0,161065513.8,27284054.6,3619712.2,50204.6,18366.6,0,0.8,0.0,131.4,0.042536,0.9564,1.04564,0.132668,0.366077,0.177124,0.000326,9.0947,1
0900_grid_b18_indirect_fn_dispatch__c50_streaming_with_periodic_flush,0900_grid_b18_indirect_fn_dispatch__c50_streaming_with_periodic_flush.c,indirect_fn_dispatch,streaming_with_periodic_flush,large_L3,control-flow/call-return,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,2448939,2551061,2518202044667473,PASS,5,0.016334675,0.01633303,4.1251e-05,1,201544303.8,73293903.0,30657592.6,658621.6,450160.0,106299.6,0,0.4,0.0,1092.0,0.020074,2.74982,0.36366,0.021483,0.236121,0.152114,0.002233,6.1315,1
0901_grid_b19_data_dependent_break_trip__c01_sequential_unit_stride,0901_grid_b19_data_dependent_break_trip__c01_sequential_unit_stride.c,data_dependent_break_trip,sequential_unit_stride,large_L3,mixed/other,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,2955203,2044797,4147427785969935,PASS,5,0.020283201,0.020240637,0.000167318,1,129575292.0,88574739.0,14534298.8,1202636.8,453466.0,108217.4,0,1.0,0.0,1091.0,0.024154,1.46294,0.68356,0.082744,0.238604,0.112169,0.003499,2.90686,1
0902_grid_b19_data_dependent_break_trip__c02_sequential_wraparound_large,0902_grid_b19_data_dependent_break_trip__c02_sequential_wraparound_large.c,data_dependent_break_trip,sequential_wraparound_large,xlarge_DRAM,mixed/other,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,4510902,3489098,5937701522642954,PASS,5,0.027886089,0.027919208,8.8746e-05,1,247855115.2,176756143.0,34468725.0,1694192.0,1212174.8,739760.0,0,0.8,0.0,8260.0,0.048598,1.40226,0.71316,0.049152,0.610275,0.139068,0.004891,4.3086,1
0903_grid_b19_data_dependent_break_trip__c03_fixed_stride_small,0903_grid_b19_data_dependent_break_trip__c03_fixed_stride_small.c,data_dependent_break_trip,fixed_stride_small,small_L1,mixed/other,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,593771,406229,854548964277520,PASS,5,0.001733274,0.001687476,0.000100165,1,26992296.8,8110062.2,2810503.4,13966.8,28450.8,8281.0,0,0.0,0.0,70.8,0.002589,3.33318,0.30046,0.004969,0.291225,0.104122,0.001054,2.81052,1
0904_grid_b19_data_dependent_break_trip__c04_fixed_stride_large,0904_grid_b19_data_dependent_break_trip__c04_fixed_stride_large.c,data_dependent_break_trip,fixed_stride_large,medium_L2,mixed/other,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,1781244,1218756,2579085896679963,PASS,5,0.005300272,0.005308424,0.000102424,1,77611204.6,23105674.4,7983811.4,48482.0,38551.8,14660.8,0,0.2,0.0,131.6,0.006032,3.35938,0.2977,0.006073,0.379312,0.102869,0.000497,2.66126,1
0905_grid_b19_data_dependent_break_trip__c05_random_small_working_set,0905_grid_b19_data_dependent_break_trip__c05_random_small_working_set.c,data_dependent_break_trip,random_small_working_set,large_L3,mixed/other,temporal reuse (capacity-sensitive),native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,2968453,2031547,4168230357494996,PASS,5,0.024288043,0.023950125,0.00151355,1,140592791.2,104307866.0,14524052.4,1478577.8,122312.0,86684.4,0,0.4,0.0,1092.0,0.028312,1.35118,0.74192,0.101804,0.708707,0.103306,0.00087,2.90482,1
0906_grid_b19_data_dependent_break_trip__c06_random_full_working_set,0906_grid_b19_data_dependent_break_trip__c06_random_full_working_set.c,data_dependent_break_trip,random_full_working_set,xlarge_DRAM,mixed/other,capacity (uniform random),native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,4002103,3997897,4301379227669097,PASS,5,0.094012839,0.093288343,0.001634627,1,290538511.4,396344428.6,35097290.0,2019054.2,16355848.4,7539086.0,0,1.4,0.0,8259.2,0.116641,0.7331,1.36416,0.057527,0.460871,0.120801,0.056295,4.38716,1
0907_grid_b19_data_dependent_break_trip__c07_matrix_row_major,0907_grid_b19_data_dependent_break_trip__c07_matrix_row_major.c,data_dependent_break_trip,matrix_row_major,small_L1,mixed/other,mixed spatial (traversal-order dependent),native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,593746,406254,834351003573880,PASS,5,0.010540499,0.010474382,0.000378066,1,33823521.6,44798572.8,2848049.8,261513.2,35955.2,12373.8,0,0.4,0.0,70.6,0.012357,0.75558,1.32456,0.091846,0.343561,0.084203,0.001063,2.84802,1
0908_grid_b19_data_dependent_break_trip__c08_matrix_col_major,0908_grid_b19_data_dependent_break_trip__c08_matrix_col_major.c,data_dependent_break_trip,matrix_col_major,medium_L2,mixed/other,mixed spatial (traversal-order dependent),native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,1781058,1218942,2510570005934012,PASS,5,0.032109542,0.032109421,5.0345e-05,1,97134354.2,131222373.6,8038134.6,802205.8,48616.4,17493.8,0,0.6,0.0,131.0,0.034786,0.74024,1.35092,0.0998,0.359435,0.082753,0.0005,2.67938,1
0909_grid_b19_data_dependent_break_trip__c09_matrix_tiled_blocked,0909_grid_b19_data_dependent_break_trip__c09_matrix_tiled_blocked.c,data_dependent_break_trip,matrix_tiled_blocked,large_L3,mixed/other,mixed spatial (traversal-order dependent),native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,2955231,2044769,4147530975377558,PASS,5,0.048889258,0.048953987,0.000269102,1,234349165.0,201902220.4,24962834.2,1175230.4,458981.4,133285.2,0,0.8,0.0,1091.4,0.054076,1.16072,0.86156,0.047079,0.290382,0.10652,0.001958,4.99258,1
0910_grid_b19_data_dependent_break_trip__c10_pointer_chase_linked_list,0910_grid_b19_data_dependent_break_trip__c10_pointer_chase_linked_list.c,data_dependent_break_trip,pointer_chase_linked_list,xlarge_DRAM,mixed/other,"compulsory+latency-bound (dependent loads, no prefetch)",native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,4750057,3249943,6707665208640798,PASS,5,0.766101574,0.762063296,0.037636164,1,492425234.6,2346776409.8,56004254.6,2589096.8,28991702.4,18443535.0,0,7.0,0.0,16452.6,0.85508,0.2102,4.76554,0.04623,0.636733,0.113731,0.058876,7.00054,1
0911_grid_b19_data_dependent_break_trip__c11_sliding_window,0911_grid_b19_data_dependent_break_trip__c11_sliding_window.c,data_dependent_break_trip,sliding_window,small_L1,mixed/other,mixed/unclassified,native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,593626,406374,834334171120124,PASS,5,0.00829136,0.008285684,5.7639e-05,1,32590440.8,34927895.4,2826445.8,343871.0,31927.0,10721.8,0,0.2,0.0,70.4,0.009805,0.93312,1.07172,0.121662,0.336326,0.086726,0.00098,2.82642,1
0912_grid_b19_data_dependent_break_trip__c12_prime_stride_anti_alias,0912_grid_b19_data_dependent_break_trip__c12_prime_stride_anti_alias.c,data_dependent_break_trip,prime_stride_anti_alias,medium_L2,mixed/other,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,1781955,1218045,2506819393616414,PASS,5,0.012901899,0.012878163,4.5305e-05,1,74516435.4,53184606.0,8002269.4,739078.6,44497.2,20015.8,0,0.0,0.0,131.4,0.014676,1.40112,0.71372,0.092359,0.446628,0.107389,0.000597,2.66742,1
0913_grid_b19_data_dependent_break_trip__c13_two_stream_interleaved,0913_grid_b19_data_dependent_break_trip__c13_two_stream_interleaved.c,data_dependent_break_trip,two_stream_interleaved,large_L3,mixed/other,mixed/unclassified,native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,2976653,2023347,4217371505809047,PASS,5,0.022202355,0.022127731,0.000272975,1,161054961.4,96721966.2,14493653.0,1175178.4,455426.8,137581.0,0,0.4,0.0,1092.0,0.02579,1.6653,0.60054,0.081083,0.301926,0.089992,0.002828,2.89874,1
0914_grid_b19_data_dependent_break_trip__c14_temporal_burst_reuse,0914_grid_b19_data_dependent_break_trip__c14_temporal_burst_reuse.c,data_dependent_break_trip,temporal_burst_reuse,xlarge_DRAM,mixed/other,mixed/unclassified,native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,4833445,3166555,6977343243580850,PASS,5,0.034099226,0.034217801,0.000350212,1,288119690.8,202433201.0,34155676.8,550389.2,4229397.2,3379201.8,0,1.0,0.0,8259.6,0.054961,1.42348,0.70262,0.016114,0.798991,0.118547,0.014679,4.26946,1
0915_grid_b19_data_dependent_break_trip__c15_reverse_sequential,0915_grid_b19_data_dependent_break_trip__c15_reverse_sequential.c,data_dependent_break_trip,reverse_sequential,small_L1,mixed/other,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,593779,406221,836525838737256,PASS,5,0.004072483,0.004046481,5.5604e-05,1,27056793.4,17671025.8,2820611.2,239114.6,32178.4,13057.8,0,0.2,0.0,70.4,0.004713,1.53144,0.65312,0.08478,0.40542,0.104247,0.001189,2.8206,1
0916_grid_b19_data_dependent_break_trip__c16_block_sparse,0916_grid_b19_data_dependent_break_trip__c16_block_sparse.c,data_dependent_break_trip,block_sparse,medium_L2,mixed/other,mixed spatial (traversal-order dependent),native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,1781373,1218627,2665913759102392,PASS,5,0.007799432,0.007832086,0.000135342,1,95239656.6,32731134.8,11189038.8,254965.8,42814.6,19315.2,0,0.0,0.0,131.8,0.009258,2.91028,0.34366,0.022787,0.452612,0.117483,0.000449,3.72968,1
0917_grid_b19_data_dependent_break_trip__c17_zipf_like_hot_buckets,0917_grid_b19_data_dependent_break_trip__c17_zipf_like_hot_buckets.c,data_dependent_break_trip,zipf_like_hot_buckets,large_L3,mixed/other,temporal reuse (skewed/hot-set),native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,2964150,2035850,4009059505080859,PASS,5,0.050774285,0.050675587,0.000368563,1,174038848.8,210348570.8,20793521.4,2719502.8,1117092.0,172960.6,0,0.6,0.0,1091.8,0.056492,0.8274,1.20862,0.130786,0.154762,0.119476,0.006419,4.15868,1
0918_grid_b19_data_dependent_break_trip__c18_producer_consumer_two_pointer,0918_grid_b19_data_dependent_break_trip__c18_producer_consumer_two_pointer.c,data_dependent_break_trip,producer_consumer_two_pointer,xlarge_DRAM,mixed/other,mixed/unclassified,native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,5500372,2499628,9125154407041559,PASS,5,0.034667898,0.034113582,0.001213456,1,323766432.8,204556535.2,45758087.4,1686592.6,2756582.4,1265616.8,0,0.6,0.0,8259.0,0.054834,1.5847,0.6318,0.036859,0.459144,0.141331,0.008514,5.71978,1
0919_grid_b19_data_dependent_break_trip__c19_matrix_diagonal_wavefront,0919_grid_b19_data_dependent_break_trip__c19_matrix_diagonal_wavefront.c,data_dependent_break_trip,matrix_diagonal_wavefront,small_L1,mixed/other,mixed spatial (traversal-order dependent),native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,592892,407108,832296620825882,PASS,5,0.012753844,0.012772505,0.000119008,1,50583520.8,53770765.0,6962449.6,305176.0,37640.6,16768.0,0,0.0,0.0,71.0,0.014826,0.94078,1.063,0.043832,0.443915,0.137643,0.000744,6.96244,1
0920_grid_b19_data_dependent_break_trip__c20_hot_cold_phase_alternation,0920_grid_b19_data_dependent_break_trip__c20_hot_cold_phase_alternation.c,data_dependent_break_trip,hot_cold_phase_alternation,medium_L2,mixed/other,temporal reuse (skewed/hot-set),native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,1775658,1224342,2482864592172027,PASS,5,0.016522288,0.01652182,2.9968e-05,1,95614471.2,64956701.6,12519943.2,382444.6,47276.2,24089.4,0,0.2,0.0,132.2,0.017838,1.47196,0.67936,0.030547,0.510077,0.130942,0.000494,4.17332,1
0921_grid_b19_data_dependent_break_trip__c21_pyramid_multiresolution_stride,0921_grid_b19_data_dependent_break_trip__c21_pyramid_multiresolution_stride.c,data_dependent_break_trip,pyramid_multiresolution_stride,large_L3,mixed/other,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,2972925,2027075,4213378900981050,PASS,5,0.025228408,0.025215227,5.9411e-05,1,150727277.8,108229885.2,14515709.0,1409763.4,1023538.0,120448.4,0,0.4,0.0,1091.8,0.028874,1.39266,0.71804,0.09712,0.11769,0.096304,0.006791,2.90314,1
0922_grid_b19_data_dependent_break_trip__c22_tensor_3d_slice_poor_locality,0922_grid_b19_data_dependent_break_trip__c22_tensor_3d_slice_poor_locality.c,data_dependent_break_trip,tensor_3d_slice_poor_locality,xlarge_DRAM,mixed/other,mixed/unclassified,native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,4774303,3225697,6791763425679986,PASS,5,0.051986971,0.052055653,0.000691407,1,336824870.6,269835201.0,34258713.6,1912167.4,8975797.8,6197812.8,0,1.2,0.0,8260.0,0.072046,1.24838,0.80112,0.055816,0.690496,0.101711,0.026648,4.28232,1
