filename,program,branch_pattern,cache_pattern,size_tier,predictor_stress_type,expected_dominant_miss_type,backend,compiler,arch,SIZE,N,SEED,warmup_iterations,taken,nottaken,sink,validation,reps,roi_elapsed_seconds_mean,roi_elapsed_seconds_median,roi_elapsed_seconds_stddev,perf_available,instructions_total,cycles_total,branches_total,branch_misses_total,cache_references_total,cache_misses_total,task_clock_ms,context_switches,cpu_migrations,page_faults,time_elapsed,observed_ipc,observed_cpi,observed_branch_miss_rate,observed_cache_miss_rate,observed_branch_density,observed_cache_refs_per_instruction,branches_to_N_ratio,plausible,instruction_count_source
385_b39_dual_lcg_xor_chaos__c35_checkerboard_red_black,385_b39_dual_lcg_xor_chaos__c35_checkerboard_red_black.c,dual_lcg_xor_chaos,checkerboard_red_black,small_L1,stochastic,mixed spatial (traversal-order dependent),qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,0,1000000,18445686380938138212,PASS,1,0.0117462,0.0117462,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
386_b39_dual_lcg_xor_chaos__c36_im2col_overlapping_patch_gather,386_b39_dual_lcg_xor_chaos__c36_im2col_overlapping_patch_gather.c,dual_lcg_xor_chaos,im2col_overlapping_patch_gather,medium_L2,stochastic,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,0,3000000,18443534858630596610,PASS,1,0.016283921,0.016283921,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
387_b39_dual_lcg_xor_chaos__c37_double_buffer_epoch_alternation,387_b39_dual_lcg_xor_chaos__c37_double_buffer_epoch_alternation.c,dual_lcg_xor_chaos,double_buffer_epoch_alternation,large_L3,stochastic,conflict+capacity (thrashing/alternation),qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,0,5000000,18441376589199386336,PASS,1,0.023120603,0.023120603,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
388_b39_dual_lcg_xor_chaos__c38_cuckoo_double_hash_probe,388_b39_dual_lcg_xor_chaos__c38_cuckoo_double_hash_probe.c,dual_lcg_xor_chaos,cuckoo_double_hash_probe,xlarge_DRAM,stochastic,capacity+compulsory (indirect gather/scatter),qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,0,8000000,18438154355813244660,PASS,1,0.213023193,0.213023193,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
389_b39_dual_lcg_xor_chaos__c39_bounded_random_walk,389_b39_dual_lcg_xor_chaos__c39_bounded_random_walk.c,dual_lcg_xor_chaos,bounded_random_walk,small_L1,stochastic,capacity (uniform random),qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,0,1000000,18445690507897649837,PASS,1,0.004908313,0.004908313,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
390_b39_dual_lcg_xor_chaos__c40_causal_attention_triangular,390_b39_dual_lcg_xor_chaos__c40_causal_attention_triangular.c,dual_lcg_xor_chaos,causal_attention_triangular,medium_L2,stochastic,mixed/unclassified,qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,0,3000000,18443524384873249082,PASS,1,0.024993708,0.024993708,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
391_b40_collatz_value_transform__c31_fibonacci_stride,391_b40_collatz_value_transform__c31_fibonacci_stride.c,collatz_value_transform,fibonacci_stride,medium_L2,value-dependent,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,0,3000000,18443522182673713599,PASS,1,0.008813471,0.008813471,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
392_b40_collatz_value_transform__c32_hilbert_curve_traversal,392_b40_collatz_value_transform__c32_hilbert_curve_traversal.c,collatz_value_transform,hilbert_curve_traversal,large_L3,value-dependent,mixed spatial (traversal-order dependent),qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,0,5000000,18441378066004858112,PASS,1,0.264140784,0.264140784,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
393_b40_collatz_value_transform__c33_cache_set_conflict_stress,393_b40_collatz_value_transform__c33_cache_set_conflict_stress.c,collatz_value_transform,cache_set_conflict_stress,xlarge_DRAM,value-dependent,conflict/associativity,qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,0,8000000,18438153542322409984,PASS,1,0.047951238,0.047951238,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
394_b40_collatz_value_transform__c34_variable_length_burst_reuse,394_b40_collatz_value_transform__c34_variable_length_burst_reuse.c,collatz_value_transform,variable_length_burst_reuse,small_L1,value-dependent,capacity (uniform random),qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,0,1000000,18445670974343958868,PASS,1,0.002754823,0.002754823,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
395_b40_collatz_value_transform__c35_checkerboard_red_black,395_b40_collatz_value_transform__c35_checkerboard_red_black.c,collatz_value_transform,checkerboard_red_black,medium_L2,value-dependent,mixed spatial (traversal-order dependent),qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,0,3000000,18443524546547037752,PASS,1,0.028443792,0.028443792,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
396_b40_collatz_value_transform__c36_im2col_overlapping_patch_gather,396_b40_collatz_value_transform__c36_im2col_overlapping_patch_gather.c,collatz_value_transform,im2col_overlapping_patch_gather,large_L3,value-dependent,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,0,5000000,18441378869394414020,PASS,1,0.012177628,0.012177628,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
397_b40_collatz_value_transform__c37_double_buffer_epoch_alternation,397_b40_collatz_value_transform__c37_double_buffer_epoch_alternation.c,collatz_value_transform,double_buffer_epoch_alternation,xlarge_DRAM,value-dependent,conflict+capacity (thrashing/alternation),qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,0,8000000,18438156181883348864,PASS,1,0.017497573,0.017497573,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
398_b40_collatz_value_transform__c38_cuckoo_double_hash_probe,398_b40_collatz_value_transform__c38_cuckoo_double_hash_probe.c,collatz_value_transform,cuckoo_double_hash_probe,small_L1,value-dependent,capacity+compulsory (indirect gather/scatter),qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,0,1000000,18445670838916132898,PASS,1,0.003232328,0.003232328,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
399_b40_collatz_value_transform__c39_bounded_random_walk,399_b40_collatz_value_transform__c39_bounded_random_walk.c,collatz_value_transform,bounded_random_walk,medium_L2,value-dependent,capacity (uniform random),qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,0,3000000,18443522938318942981,PASS,1,0.010472824,0.010472824,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
400_b40_collatz_value_transform__c40_causal_attention_triangular,400_b40_collatz_value_transform__c40_causal_attention_triangular.c,collatz_value_transform,causal_attention_triangular,large_L3,value-dependent,mixed/unclassified,qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,0,5000000,18441377906131737474,PASS,1,0.043113181,0.043113181,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
401_b41_markov_chain_3state__c41_skip_list_multilevel_hop,401_b41_markov_chain_3state__c41_skip_list_multilevel_hop.c,markov_chain_3state,skip_list_multilevel_hop,small_L1,history-correlated,"compulsory+latency-bound (dependent loads, no prefetch)",qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,111541,888459,18446038962789238665,PASS,1,0.008803783,0.008803783,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
402_b41_markov_chain_3state__c42_cache_oblivious_funnel_stride,402_b41_markov_chain_3state__c42_cache_oblivious_funnel_stride.c,markov_chain_3state,cache_oblivious_funnel_stride,medium_L2,history-correlated,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,333932,2666068,18444606130086138221,PASS,1,0.073934049,0.073934049,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
403_b41_markov_chain_3state__c43_whole_buffer_rotation,403_b41_markov_chain_3state__c43_whole_buffer_rotation.c,markov_chain_3state,whole_buffer_rotation,large_L3,history-correlated,mixed/unclassified,qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,556257,4443743,18443167156161425703,PASS,1,0.037192831,0.037192831,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
404_b41_markov_chain_3state__c44_naive_gemm_row_col_alternation,404_b41_markov_chain_3state__c44_naive_gemm_row_col_alternation.c,markov_chain_3state,naive_gemm_row_col_alternation,xlarge_DRAM,history-correlated,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,890586,7109414,18441020929559625519,PASS,1,0.209255602,0.209255602,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
405_b41_markov_chain_3state__c45_read_hot_write_cold_split,405_b41_markov_chain_3state__c45_read_hot_write_cold_split.c,markov_chain_3state,read_hot_write_cold_split,small_L1,history-correlated,temporal reuse (skewed/hot-set),qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,111541,888459,18446025902419674340,PASS,1,0.009039569,0.009039569,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
406_b41_markov_chain_3state__c46_cantor_gap_sparse,406_b41_markov_chain_3state__c46_cantor_gap_sparse.c,markov_chain_3state,cantor_gap_sparse,medium_L2,history-correlated,"compulsory (sparse, low reuse)",qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,333932,2666068,18444607119907997790,PASS,1,0.077672745,0.077672745,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
407_b41_markov_chain_3state__c47_false_sharing_line_cycle,407_b41_markov_chain_3state__c47_false_sharing_line_cycle.c,markov_chain_3state,false_sharing_line_cycle,large_L3,history-correlated,conflict/associativity,qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,556257,4443743,18443168304014351138,PASS,1,0.039252529,0.039252529,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
408_b41_markov_chain_3state__c48_exponential_backoff_probe,408_b41_markov_chain_3state__c48_exponential_backoff_probe.c,markov_chain_3state,exponential_backoff_probe,xlarge_DRAM,history-correlated,capacity (uniform random),qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,890586,7109414,18441028390451481445,PASS,1,0.146211727,0.146211727,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
409_b41_markov_chain_3state__c49_binary_heap_parent_child,409_b41_markov_chain_3state__c49_binary_heap_parent_child.c,markov_chain_3state,binary_heap_parent_child,small_L1,history-correlated,capacity (uniform random),qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,111541,888459,18446039106522869080,PASS,1,0.019070638,0.019070638,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
410_b41_markov_chain_3state__c50_streaming_with_periodic_flush,410_b41_markov_chain_3state__c50_streaming_with_periodic_flush.c,markov_chain_3state,streaming_with_periodic_flush,medium_L2,history-correlated,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,333932,2666068,18444605631826432670,PASS,1,0.025837666,0.025837666,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
411_b42_bit_reversal_index_data_mix__c41_skip_list_multilevel_hop,411_b42_bit_reversal_index_data_mix__c41_skip_list_multilevel_hop.c,bit_reversal_index_data_mix,skip_list_multilevel_hop,medium_L2,history-correlated,"compulsory+latency-bound (dependent loads, no prefetch)",qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,1515904,1484096,18446000512949640689,PASS,1,0.036901337,0.036901337,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
412_b42_bit_reversal_index_data_mix__c42_cache_oblivious_funnel_stride,412_b42_bit_reversal_index_data_mix__c42_cache_oblivious_funnel_stride.c,bit_reversal_index_data_mix,cache_oblivious_funnel_stride,large_L3,history-correlated,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,2496059,2503941,18445392264509425614,PASS,1,0.159376309,0.159376309,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
413_b42_bit_reversal_index_data_mix__c43_whole_buffer_rotation,413_b42_bit_reversal_index_data_mix__c43_whole_buffer_rotation.c,bit_reversal_index_data_mix,whole_buffer_rotation,xlarge_DRAM,history-correlated,mixed/unclassified,qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,4003276,3996724,18444606187939462711,PASS,1,0.071879924,0.071879924,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
414_b42_bit_reversal_index_data_mix__c44_naive_gemm_row_col_alternation,414_b42_bit_reversal_index_data_mix__c44_naive_gemm_row_col_alternation.c,bit_reversal_index_data_mix,naive_gemm_row_col_alternation,small_L1,history-correlated,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,508801,491199,18446491172593526496,PASS,1,0.010898735,0.010898735,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
415_b42_bit_reversal_index_data_mix__c45_read_hot_write_cold_split,415_b42_bit_reversal_index_data_mix__c45_read_hot_write_cold_split.c,bit_reversal_index_data_mix,read_hot_write_cold_split,medium_L2,history-correlated,temporal reuse (skewed/hot-set),qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,1519552,1480448,18445994246341313467,PASS,1,0.033086036,0.033086036,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
416_b42_bit_reversal_index_data_mix__c46_cantor_gap_sparse,416_b42_bit_reversal_index_data_mix__c46_cantor_gap_sparse.c,bit_reversal_index_data_mix,cantor_gap_sparse,large_L3,history-correlated,"compulsory (sparse, low reuse)",qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,2501236,2498764,18445406582421751181,PASS,1,0.138037143,0.138037143,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
417_b42_bit_reversal_index_data_mix__c47_false_sharing_line_cycle,417_b42_bit_reversal_index_data_mix__c47_false_sharing_line_cycle.c,bit_reversal_index_data_mix,false_sharing_line_cycle,xlarge_DRAM,history-correlated,conflict/associativity,qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,4001642,3998358,18444607115600411211,PASS,1,0.087582687,0.087582687,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
418_b42_bit_reversal_index_data_mix__c48_exponential_backoff_probe,418_b42_bit_reversal_index_data_mix__c48_exponential_backoff_probe.c,bit_reversal_index_data_mix,exponential_backoff_probe,small_L1,history-correlated,capacity (uniform random),qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,511435,488565,18446513271134093042,PASS,1,0.006886058,0.006886058,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
419_b42_bit_reversal_index_data_mix__c49_binary_heap_parent_child,419_b42_bit_reversal_index_data_mix__c49_binary_heap_parent_child.c,bit_reversal_index_data_mix,binary_heap_parent_child,medium_L2,history-correlated,capacity (uniform random),qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,1570254,1429746,18446012908133022060,PASS,1,0.053180366,0.053180366,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
420_b42_bit_reversal_index_data_mix__c50_streaming_with_periodic_flush,420_b42_bit_reversal_index_data_mix__c50_streaming_with_periodic_flush.c,bit_reversal_index_data_mix,streaming_with_periodic_flush,large_L3,history-correlated,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,2501510,2498490,18445407620027356820,PASS,1,0.056449,0.056449,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
421_b43_moving_average_threshold__c41_skip_list_multilevel_hop,421_b43_moving_average_threshold__c41_skip_list_multilevel_hop.c,moving_average_threshold,skip_list_multilevel_hop,large_L3,value-dependent,"compulsory+latency-bound (dependent loads, no prefetch)",qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,4374826,625174,10397239615701707,PASS,1,0.034368511,0.034368511,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
422_b43_moving_average_threshold__c42_cache_oblivious_funnel_stride,422_b43_moving_average_threshold__c42_cache_oblivious_funnel_stride.c,moving_average_threshold,cache_oblivious_funnel_stride,xlarge_DRAM,value-dependent,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,6999376,1000624,16630122820575262,PASS,1,0.158664969,0.158664969,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
423_b43_moving_average_threshold__c43_whole_buffer_rotation,423_b43_moving_average_threshold__c43_whole_buffer_rotation.c,moving_average_threshold,whole_buffer_rotation,small_L1,value-dependent,mixed/unclassified,qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,874268,125732,2068694039968383,PASS,1,0.005493904,0.005493904,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
424_b43_moving_average_threshold__c44_naive_gemm_row_col_alternation,424_b43_moving_average_threshold__c44_naive_gemm_row_col_alternation.c,moving_average_threshold,naive_gemm_row_col_alternation,medium_L2,value-dependent,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,2623148,376852,6211990664702970,PASS,1,0.029842952,0.029842952,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
425_b43_moving_average_threshold__c45_read_hot_write_cold_split,425_b43_moving_average_threshold__c45_read_hot_write_cold_split.c,moving_average_threshold,read_hot_write_cold_split,large_L3,value-dependent,temporal reuse (skewed/hot-set),qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,4374541,625459,10393184941819464,PASS,1,0.030997465,0.030997465,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
426_b43_moving_average_threshold__c46_cantor_gap_sparse,426_b43_moving_average_threshold__c46_cantor_gap_sparse.c,moving_average_threshold,cantor_gap_sparse,xlarge_DRAM,value-dependent,"compulsory (sparse, low reuse)",qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,6998785,1001215,16635300809781694,PASS,1,0.165732142,0.165732142,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
427_b43_moving_average_threshold__c47_false_sharing_line_cycle,427_b43_moving_average_threshold__c47_false_sharing_line_cycle.c,moving_average_threshold,false_sharing_line_cycle,small_L1,value-dependent,conflict/associativity,qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,874998,125002,2035745847138215,PASS,1,0.005539175,0.005539175,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
428_b43_moving_average_threshold__c48_exponential_backoff_probe,428_b43_moving_average_threshold__c48_exponential_backoff_probe.c,moving_average_threshold,exponential_backoff_probe,medium_L2,value-dependent,capacity (uniform random),qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,2622707,377293,6225988376689506,PASS,1,0.019977232,0.019977232,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
429_b43_moving_average_threshold__c49_binary_heap_parent_child,429_b43_moving_average_threshold__c49_binary_heap_parent_child.c,moving_average_threshold,binary_heap_parent_child,large_L3,value-dependent,capacity (uniform random),qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,4424773,575227,10327119786522727,PASS,1,0.083475666,0.083475666,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
430_b43_moving_average_threshold__c50_streaming_with_periodic_flush,430_b43_moving_average_threshold__c50_streaming_with_periodic_flush.c,moving_average_threshold,streaming_with_periodic_flush,xlarge_DRAM,value-dependent,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,7000255,999745,16635742927847584,PASS,1,0.048849974,0.048849974,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
431_b44_exception_then_recovery_burst__c41_skip_list_multilevel_hop,431_b44_exception_then_recovery_burst__c41_skip_list_multilevel_hop.c,exception_then_recovery_burst,skip_list_multilevel_hop,xlarge_DRAM,stochastic,"compulsory+latency-bound (dependent loads, no prefetch)",qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,7984372,15628,17122834356318946,PASS,1,0.046382826,0.046382826,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
432_b44_exception_then_recovery_burst__c42_cache_oblivious_funnel_stride,432_b44_exception_then_recovery_burst__c42_cache_oblivious_funnel_stride.c,exception_then_recovery_burst,cache_oblivious_funnel_stride,small_L1,stochastic,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,998044,1956,2123777487785760,PASS,1,0.016017081,0.016017081,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
433_b44_exception_then_recovery_burst__c43_whole_buffer_rotation,433_b44_exception_then_recovery_burst__c43_whole_buffer_rotation.c,exception_then_recovery_burst,whole_buffer_rotation,medium_L2,stochastic,mixed/unclassified,qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,2994140,5860,6399547231957030,PASS,1,0.009669252,0.009669252,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
434_b44_exception_then_recovery_burst__c44_naive_gemm_row_col_alternation,434_b44_exception_then_recovery_burst__c44_naive_gemm_row_col_alternation.c,exception_then_recovery_burst,naive_gemm_row_col_alternation,large_L3,stochastic,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,4990232,9768,10707330152151561,PASS,1,0.043940649,0.043940649,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
435_b44_exception_then_recovery_burst__c45_read_hot_write_cold_split,435_b44_exception_then_recovery_burst__c45_read_hot_write_cold_split.c,exception_then_recovery_burst,read_hot_write_cold_split,xlarge_DRAM,stochastic,temporal reuse (skewed/hot-set),qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,7984372,15628,17124677179494338,PASS,1,0.032725388,0.032725388,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
436_b44_exception_then_recovery_burst__c46_cantor_gap_sparse,436_b44_exception_then_recovery_burst__c46_cantor_gap_sparse.c,exception_then_recovery_burst,cantor_gap_sparse,small_L1,stochastic,"compulsory (sparse, low reuse)",qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,998044,1956,2133265627342677,PASS,1,0.015995339,0.015995339,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
437_b44_exception_then_recovery_burst__c47_false_sharing_line_cycle,437_b44_exception_then_recovery_burst__c47_false_sharing_line_cycle.c,exception_then_recovery_burst,false_sharing_line_cycle,medium_L2,stochastic,conflict/associativity,qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,2994140,5860,6359404578593278,PASS,1,0.010649171,0.010649171,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
438_b44_exception_then_recovery_burst__c48_exponential_backoff_probe,438_b44_exception_then_recovery_burst__c48_exponential_backoff_probe.c,exception_then_recovery_burst,exponential_backoff_probe,large_L3,stochastic,capacity (uniform random),qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,4990232,9768,10700671464704268,PASS,1,0.029582396,0.029582396,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
439_b44_exception_then_recovery_burst__c49_binary_heap_parent_child,439_b44_exception_then_recovery_burst__c49_binary_heap_parent_child.c,exception_then_recovery_burst,binary_heap_parent_child,xlarge_DRAM,stochastic,capacity (uniform random),qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,7984372,15628,16985009863670058,PASS,1,0.133012753,0.133012753,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
440_b44_exception_then_recovery_burst__c50_streaming_with_periodic_flush,440_b44_exception_then_recovery_burst__c50_streaming_with_periodic_flush.c,exception_then_recovery_burst,streaming_with_periodic_flush,small_L1,stochastic,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,998044,1956,2130754353973689,PASS,1,0.004038137,0.004038137,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
441_b45_two_counters_race__c41_skip_list_multilevel_hop,441_b45_two_counters_race__c41_skip_list_multilevel_hop.c,two_counters_race,skip_list_multilevel_hop,small_L1,value-dependent,"compulsory+latency-bound (dependent loads, no prefetch)",qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,9,999991,18445684065962330037,PASS,1,0.005926857,0.005926857,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
442_b45_two_counters_race__c42_cache_oblivious_funnel_stride,442_b45_two_counters_race__c42_cache_oblivious_funnel_stride.c,two_counters_race,cache_oblivious_funnel_stride,medium_L2,value-dependent,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,0,3000000,18443534335646581790,PASS,1,0.052860412,0.052860412,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
443_b45_two_counters_race__c43_whole_buffer_rotation,443_b45_two_counters_race__c43_whole_buffer_rotation.c,two_counters_race,whole_buffer_rotation,large_L3,value-dependent,mixed/unclassified,qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,5,4999995,18441376611018016168,PASS,1,0.023161389,0.023161389,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
444_b45_two_counters_race__c44_naive_gemm_row_col_alternation,444_b45_two_counters_race__c44_naive_gemm_row_col_alternation.c,two_counters_race,naive_gemm_row_col_alternation,xlarge_DRAM,value-dependent,compulsory+streaming (prefetch-friendly),qemu_user_mode,15.2.0,riscv64,8388608,8000000,2654435769,200000,6876898,1123102,13564944753978060,PASS,1,0.183720182,0.183720182,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
445_b45_two_counters_race__c45_read_hot_write_cold_split,445_b45_two_counters_race__c45_read_hot_write_cold_split.c,two_counters_race,read_hot_write_cold_split,small_L1,value-dependent,temporal reuse (skewed/hot-set),qemu_user_mode,15.2.0,riscv64,4096,1000000,2654435769,100000,6,999994,18445664453073974732,PASS,1,0.005065004,0.005065004,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
446_b45_two_counters_race__c46_cantor_gap_sparse,446_b45_two_counters_race__c46_cantor_gap_sparse.c,two_counters_race,cantor_gap_sparse,medium_L2,value-dependent,"compulsory (sparse, low reuse)",qemu_user_mode,15.2.0,riscv64,65536,3000000,2654435769,200000,68,2999932,18443536130600645098,PASS,1,0.052561089,0.052561089,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
447_b45_two_counters_race__c47_false_sharing_line_cycle,447_b45_two_counters_race__c47_false_sharing_line_cycle.c,two_counters_race,false_sharing_line_cycle,large_L3,value-dependent,conflict/associativity,qemu_user_mode,15.2.0,riscv64,1048576,5000000,2654435769,200000,979651,4020349,18444532102341127217,PASS,1,0.024252345,0.024252345,0.0,0,,,,,,,,,,,,,,,,,,,0,qemu_guest_none
