run_dir,program,backend,cpu_type,bp_type_raw,l1d_size,l1i_size,l2_size,n_override,stats_available,instructions_total,cycles_total,branches_total,branch_misses_total,dcache_accesses,dcache_misses,icache_accesses,icache_misses,l2_accesses,l2_misses,sim_seconds,observed_ipc,observed_cpi,observed_branch_miss_rate,observed_cache_miss_rate,observed_icache_miss_rate,unmatched_metrics
299_b30_periodic_interrupt_override__c29_ping_pong_cache_thrash,299_b30_periodic_interrupt_override__c29_ping_pong_cache_thrash,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,621953.0,757621.0,0.0,0.0,121058.0,1360.0,757545.0,456.0,1817.0,1769.0,0.000379,0.8209,1.2181,0.0,0.011234,0.000602,branches_total;branch_misses_total
300_b30_periodic_interrupt_override__c30_gather_scatter_indirect_table,300_b30_periodic_interrupt_override__c30_gather_scatter_indirect_table,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,611346.0,796238.0,0.0,0.0,147326.0,1695.0,796162.0,471.0,2167.0,2036.0,0.000398,0.7678,1.3024,0.0,0.011505,0.000592,branches_total;branch_misses_total
301_b31_prime_period13__c31_fibonacci_stride,301_b31_prime_period13__c31_fibonacci_stride,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,586644.0,778243.0,0.0,0.0,120735.0,1358.0,778169.0,472.0,1831.0,1784.0,0.000389,0.7538,1.3266,0.0,0.011248,0.000607,branches_total;branch_misses_total
302_b31_prime_period13__c32_hilbert_curve_traversal,302_b31_prime_period13__c32_hilbert_curve_traversal,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,2608356.0,3092207.0,0.0,0.0,120967.0,1357.0,3092133.0,470.0,1828.0,1780.0,0.001546,0.8435,1.1855,0.0,0.011218,0.000152,branches_total;branch_misses_total
303_b31_prime_period13__c33_cache_set_conflict_stress,303_b31_prime_period13__c33_cache_set_conflict_stress,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,367078.0,501509.0,0.0,0.0,76883.0,1361.0,501435.0,474.0,1836.0,1786.0,0.000251,0.7319,1.3662,0.0,0.017702,0.000945,branches_total;branch_misses_total
304_b31_prime_period13__c34_variable_length_burst_reuse,304_b31_prime_period13__c34_variable_length_burst_reuse,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,498551.0,641255.0,0.0,0.0,120907.0,1358.0,641181.0,472.0,1831.0,1784.0,0.000321,0.7775,1.2862,0.0,0.011232,0.000736,branches_total;branch_misses_total
305_b31_prime_period13__c35_checkerboard_red_black,305_b31_prime_period13__c35_checkerboard_red_black,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,609292.0,696136.0,0.0,0.0,120844.0,1359.0,696062.0,470.0,1830.0,1783.0,0.000348,0.8752,1.1425,0.0,0.011246,0.000675,branches_total;branch_misses_total
306_b31_prime_period13__c36_im2col_overlapping_patch_gather,306_b31_prime_period13__c36_im2col_overlapping_patch_gather,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,541426.0,728049.0,0.0,0.0,120992.0,1358.0,727973.0,475.0,1834.0,1785.0,0.000364,0.7437,1.3447,0.0,0.011224,0.000652,branches_total;branch_misses_total
307_b31_prime_period13__c37_double_buffer_epoch_alternation,307_b31_prime_period13__c37_double_buffer_epoch_alternation,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,513421.0,591272.0,0.0,0.0,120977.0,1352.0,591196.0,464.0,1817.0,1771.0,0.000296,0.8683,1.1516,0.0,0.011176,0.000785,branches_total;branch_misses_total
308_b31_prime_period13__c38_cuckoo_double_hash_probe,308_b31_prime_period13__c38_cuckoo_double_hash_probe,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,543071.0,669735.0,0.0,0.0,120872.0,1359.0,669661.0,456.0,1816.0,1768.0,0.000335,0.8109,1.2332,0.0,0.011243,0.000681,branches_total;branch_misses_total
309_b31_prime_period13__c39_bounded_random_walk,309_b31_prime_period13__c39_bounded_random_walk,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,608799.0,774727.0,0.0,0.0,120780.0,1349.0,774653.0,466.0,1816.0,1769.0,0.000387,0.7858,1.2725,0.0,0.011169,0.000602,branches_total;branch_misses_total
310_b31_prime_period13__c40_causal_attention_triangular,310_b31_prime_period13__c40_causal_attention_triangular,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,609539.0,756517.0,0.0,0.0,120920.0,1357.0,756443.0,479.0,1837.0,1789.0,0.000378,0.8057,1.2411,0.0,0.011222,0.000633,branches_total;branch_misses_total
311_b32_emulated_2bit_saturating_counter__c31_fibonacci_stride,311_b32_emulated_2bit_saturating_counter__c31_fibonacci_stride,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,678454.0,744455.0,0.0,0.0,121074.0,1367.0,744379.0,458.0,1826.0,1773.0,0.000372,0.9113,1.0973,0.0,0.011291,0.000615,branches_total;branch_misses_total
312_b32_emulated_2bit_saturating_counter__c32_hilbert_curve_traversal,312_b32_emulated_2bit_saturating_counter__c32_hilbert_curve_traversal,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,2714780.0,3713850.0,0.0,0.0,121254.0,1357.0,3713774.0,474.0,1832.0,1780.0,0.001857,0.731,1.368,0.0,0.011191,0.000128,branches_total;branch_misses_total
313_b32_emulated_2bit_saturating_counter__c33_cache_set_conflict_stress,313_b32_emulated_2bit_saturating_counter__c33_cache_set_conflict_stress,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,468748.0,540616.0,0.0,0.0,77173.0,1360.0,540540.0,467.0,1828.0,1775.0,0.00027,0.8671,1.1533,0.0,0.017623,0.000864,branches_total;branch_misses_total
314_b32_emulated_2bit_saturating_counter__c34_variable_length_burst_reuse,314_b32_emulated_2bit_saturating_counter__c34_variable_length_burst_reuse,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,631202.0,773751.0,0.0,0.0,121227.0,1359.0,773675.0,458.0,1818.0,1768.0,0.000387,0.8158,1.2258,0.0,0.01121,0.000592,branches_total;branch_misses_total
315_b32_emulated_2bit_saturating_counter__c35_checkerboard_red_black,315_b32_emulated_2bit_saturating_counter__c35_checkerboard_red_black,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,721547.0,968235.0,0.0,0.0,121146.0,1363.0,968159.0,474.0,1838.0,1787.0,0.000484,0.7452,1.3419,0.0,0.011251,0.00049,branches_total;branch_misses_total
316_b32_emulated_2bit_saturating_counter__c36_im2col_overlapping_patch_gather,316_b32_emulated_2bit_saturating_counter__c36_im2col_overlapping_patch_gather,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,633507.0,860684.0,0.0,0.0,121305.0,1374.0,860608.0,474.0,1849.0,1798.0,0.00043,0.7361,1.3586,0.0,0.011327,0.000551,branches_total;branch_misses_total
317_b32_emulated_2bit_saturating_counter__c37_double_buffer_epoch_alternation,317_b32_emulated_2bit_saturating_counter__c37_double_buffer_epoch_alternation,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,602876.0,829780.0,0.0,0.0,121320.0,1368.0,829704.0,476.0,1845.0,1792.0,0.000415,0.7265,1.3764,0.0,0.011276,0.000574,branches_total;branch_misses_total
318_b32_emulated_2bit_saturating_counter__c38_cuckoo_double_hash_probe,318_b32_emulated_2bit_saturating_counter__c38_cuckoo_double_hash_probe,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,609681.0,735121.0,0.0,0.0,121177.0,1364.0,735045.0,466.0,1831.0,1780.0,0.000368,0.8294,1.2057,0.0,0.011256,0.000634,branches_total;branch_misses_total
319_b32_emulated_2bit_saturating_counter__c39_bounded_random_walk,319_b32_emulated_2bit_saturating_counter__c39_bounded_random_walk,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,722798.0,881716.0,0.0,0.0,121092.0,1364.0,881640.0,475.0,1840.0,1789.0,0.000441,0.8198,1.2199,0.0,0.011264,0.000539,branches_total;branch_misses_total
320_b32_emulated_2bit_saturating_counter__c40_causal_attention_triangular,320_b32_emulated_2bit_saturating_counter__c40_causal_attention_triangular,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,739551.0,937282.0,0.0,0.0,121254.0,1366.0,937206.0,469.0,1836.0,1786.0,0.000469,0.789,1.2674,0.0,0.011266,0.0005,branches_total;branch_misses_total
321_b33_uniform_random_block_runs__c31_fibonacci_stride,321_b33_uniform_random_block_runs__c31_fibonacci_stride,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,705168.0,866081.0,0.0,0.0,120957.0,1361.0,866007.0,479.0,1841.0,1789.0,0.000433,0.8142,1.2282,0.0,0.011252,0.000553,branches_total;branch_misses_total
322_b33_uniform_random_block_runs__c32_hilbert_curve_traversal,322_b33_uniform_random_block_runs__c32_hilbert_curve_traversal,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,2705696.0,3133916.0,0.0,0.0,121164.0,1364.0,3133840.0,473.0,1838.0,1787.0,0.001567,0.8634,1.1583,0.0,0.011257,0.000151,branches_total;branch_misses_total
323_b33_uniform_random_block_runs__c33_cache_set_conflict_stress,323_b33_uniform_random_block_runs__c33_cache_set_conflict_stress,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,483020.0,584001.0,0.0,0.0,77083.0,1360.0,583925.0,451.0,1812.0,1759.0,0.000292,0.8271,1.2091,0.0,0.017643,0.000772,branches_total;branch_misses_total
324_b33_uniform_random_block_runs__c34_variable_length_burst_reuse,324_b33_uniform_random_block_runs__c34_variable_length_burst_reuse,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,614472.0,718440.0,0.0,0.0,121124.0,1347.0,718364.0,480.0,1828.0,1778.0,0.000359,0.8553,1.1692,0.0,0.011121,0.000668,branches_total;branch_misses_total
325_b33_uniform_random_block_runs__c35_checkerboard_red_black,325_b33_uniform_random_block_runs__c35_checkerboard_red_black,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,727939.0,965985.0,0.0,0.0,121074.0,1360.0,965909.0,469.0,1830.0,1780.0,0.000483,0.7536,1.327,0.0,0.011233,0.000486,branches_total;branch_misses_total
326_b33_uniform_random_block_runs__c36_im2col_overlapping_patch_gather,326_b33_uniform_random_block_runs__c36_im2col_overlapping_patch_gather,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,660444.0,781478.0,0.0,0.0,121221.0,1355.0,781402.0,478.0,1834.0,1783.0,0.000391,0.8451,1.1833,0.0,0.011178,0.000612,branches_total;branch_misses_total
327_b33_uniform_random_block_runs__c37_double_buffer_epoch_alternation,327_b33_uniform_random_block_runs__c37_double_buffer_epoch_alternation,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,628587.0,744604.0,0.0,0.0,121175.0,1370.0,744528.0,458.0,1829.0,1775.0,0.000372,0.8442,1.1846,0.0,0.011306,0.000615,branches_total;branch_misses_total
328_b33_uniform_random_block_runs__c38_cuckoo_double_hash_probe,328_b33_uniform_random_block_runs__c38_cuckoo_double_hash_probe,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,705471.0,812427.0,0.0,0.0,121110.0,1359.0,812351.0,473.0,1833.0,1783.0,0.000406,0.8684,1.1516,0.0,0.011221,0.000582,branches_total;branch_misses_total
329_b33_uniform_random_block_runs__c39_bounded_random_walk,329_b33_uniform_random_block_runs__c39_bounded_random_walk,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,724728.0,890648.0,0.0,0.0,121003.0,1369.0,890572.0,471.0,1841.0,1789.0,0.000445,0.8137,1.2289,0.0,0.011314,0.000529,branches_total;branch_misses_total
330_b33_uniform_random_block_runs__c40_causal_attention_triangular,330_b33_uniform_random_block_runs__c40_causal_attention_triangular,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,728160.0,921199.0,0.0,0.0,121132.0,1351.0,921123.0,461.0,1813.0,1762.0,0.000461,0.7904,1.2651,0.0,0.011153,0.0005,branches_total;branch_misses_total
331_b34_data_driven_countdown__c31_fibonacci_stride,331_b34_data_driven_countdown__c31_fibonacci_stride,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,561418.0,805509.0,0.0,0.0,120838.0,1362.0,805435.0,477.0,1840.0,1790.0,0.000403,0.697,1.4348,0.0,0.011271,0.000592,branches_total;branch_misses_total
332_b34_data_driven_countdown__c32_hilbert_curve_traversal,332_b34_data_driven_countdown__c32_hilbert_curve_traversal,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,2526324.0,3487175.0,0.0,0.0,121052.0,1368.0,3487099.0,483.0,1852.0,1803.0,0.001744,0.7245,1.3803,0.0,0.011301,0.000139,branches_total;branch_misses_total
333_b34_data_driven_countdown__c33_cache_set_conflict_stress,333_b34_data_driven_countdown__c33_cache_set_conflict_stress,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,344747.0,414341.0,0.0,0.0,76996.0,1365.0,414265.0,480.0,1846.0,1795.0,0.000207,0.832,1.2019,0.0,0.017728,0.001159,branches_total;branch_misses_total
334_b34_data_driven_countdown__c34_variable_length_burst_reuse,334_b34_data_driven_countdown__c34_variable_length_burst_reuse,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,474085.0,607952.0,0.0,0.0,121007.0,1369.0,607876.0,467.0,1837.0,1787.0,0.000304,0.7798,1.2824,0.0,0.011313,0.000768,branches_total;branch_misses_total
335_b34_data_driven_countdown__c35_checkerboard_red_black,335_b34_data_driven_countdown__c35_checkerboard_red_black,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,584398.0,763924.0,0.0,0.0,120951.0,1362.0,763848.0,470.0,1833.0,1781.0,0.000382,0.765,1.3072,0.0,0.011261,0.000615,branches_total;branch_misses_total
336_b34_data_driven_countdown__c36_im2col_overlapping_patch_gather,336_b34_data_driven_countdown__c36_im2col_overlapping_patch_gather,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,516227.0,691776.0,0.0,0.0,121093.0,1362.0,691700.0,462.0,1825.0,1775.0,0.000346,0.7462,1.3401,0.0,0.011248,0.000668,branches_total;branch_misses_total
337_b34_data_driven_countdown__c37_double_buffer_epoch_alternation,337_b34_data_driven_countdown__c37_double_buffer_epoch_alternation,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,486053.0,662190.0,0.0,0.0,121078.0,1360.0,662114.0,472.0,1833.0,1782.0,0.000331,0.734,1.3624,0.0,0.011232,0.000713,branches_total;branch_misses_total
338_b34_data_driven_countdown__c38_cuckoo_double_hash_probe,338_b34_data_driven_countdown__c38_cuckoo_double_hash_probe,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,517789.0,664229.0,0.0,0.0,120962.0,1358.0,664153.0,473.0,1832.0,1783.0,0.000332,0.7795,1.2828,0.0,0.011227,0.000712,branches_total;branch_misses_total
339_b34_data_driven_countdown__c39_bounded_random_walk,339_b34_data_driven_countdown__c39_bounded_random_walk,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,583549.0,714285.0,0.0,0.0,120898.0,1362.0,714211.0,478.0,1841.0,1789.0,0.000357,0.817,1.224,0.0,0.011266,0.000669,branches_total;branch_misses_total
340_b34_data_driven_countdown__c40_causal_attention_triangular,340_b34_data_driven_countdown__c40_causal_attention_triangular,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,584134.0,745616.0,0.0,0.0,121022.0,1365.0,745540.0,478.0,1844.0,1792.0,0.000373,0.7834,1.2764,0.0,0.011279,0.000641,branches_total;branch_misses_total
341_b35_xorshift_hash_mix__c31_fibonacci_stride,341_b35_xorshift_hash_mix__c31_fibonacci_stride,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,698523.0,855240.0,0.0,0.0,120783.0,1353.0,855166.0,458.0,1812.0,1763.0,0.000428,0.8168,1.2244,0.0,0.011202,0.000536,branches_total;branch_misses_total
342_b35_xorshift_hash_mix__c32_hilbert_curve_traversal,342_b35_xorshift_hash_mix__c32_hilbert_curve_traversal,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,2678324.0,3620286.0,0.0,0.0,121039.0,1352.0,3620212.0,462.0,1815.0,1765.0,0.00181,0.7398,1.3517,0.0,0.01117,0.000128,branches_total;branch_misses_total
343_b35_xorshift_hash_mix__c33_cache_set_conflict_stress,343_b35_xorshift_hash_mix__c33_cache_set_conflict_stress,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,488036.0,625317.0,0.0,0.0,76956.0,1358.0,625243.0,461.0,1820.0,1772.0,0.000313,0.7805,1.2813,0.0,0.017646,0.000737,branches_total;branch_misses_total
344_b35_xorshift_hash_mix__c34_variable_length_burst_reuse,344_b35_xorshift_hash_mix__c34_variable_length_burst_reuse,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,610909.0,725019.0,0.0,0.0,121006.0,1360.0,724943.0,458.0,1819.0,1770.0,0.000363,0.8426,1.1868,0.0,0.011239,0.000632,branches_total;branch_misses_total
345_b35_xorshift_hash_mix__c35_checkerboard_red_black,345_b35_xorshift_hash_mix__c35_checkerboard_red_black,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,720960.0,813824.0,0.0,0.0,120883.0,1353.0,813750.0,467.0,1821.0,1774.0,0.000407,0.8859,1.1288,0.0,0.011193,0.000574,branches_total;branch_misses_total
346_b35_xorshift_hash_mix__c36_im2col_overlapping_patch_gather,346_b35_xorshift_hash_mix__c36_im2col_overlapping_patch_gather,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,653153.0,830005.0,0.0,0.0,121036.0,1354.0,829929.0,473.0,1828.0,1780.0,0.000415,0.7869,1.2708,0.0,0.011187,0.00057,branches_total;branch_misses_total
347_b35_xorshift_hash_mix__c37_double_buffer_epoch_alternation,347_b35_xorshift_hash_mix__c37_double_buffer_epoch_alternation,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,625251.0,801122.0,0.0,0.0,121047.0,1358.0,801046.0,455.0,1814.0,1765.0,0.000401,0.7805,1.2813,0.0,0.011219,0.000568,branches_total;branch_misses_total
348_b35_xorshift_hash_mix__c38_cuckoo_double_hash_probe,348_b35_xorshift_hash_mix__c38_cuckoo_double_hash_probe,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,676934.0,854675.0,0.0,0.0,120914.0,1365.0,854601.0,477.0,1843.0,1794.0,0.000427,0.792,1.2626,0.0,0.011289,0.000558,branches_total;branch_misses_total
349_b35_xorshift_hash_mix__c39_bounded_random_walk,349_b35_xorshift_hash_mix__c39_bounded_random_walk,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,720825.0,895566.0,0.0,0.0,120827.0,1363.0,895492.0,475.0,1839.0,1792.0,0.000448,0.8049,1.2424,0.0,0.011281,0.00053,branches_total;branch_misses_total
350_b35_xorshift_hash_mix__c40_causal_attention_triangular,350_b35_xorshift_hash_mix__c40_causal_attention_triangular,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,721204.0,859042.0,0.0,0.0,120991.0,1366.0,858966.0,466.0,1833.0,1786.0,0.00043,0.8395,1.1911,0.0,0.01129,0.000543,branches_total;branch_misses_total
351_b36_traffic_light_fsm__c31_fibonacci_stride,351_b36_traffic_light_fsm__c31_fibonacci_stride,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,757266.0,962544.0,0.0,0.0,142797.0,1358.0,962470.0,474.0,1832.0,1785.0,0.000481,0.7867,1.2711,0.0,0.00951,0.000492,branches_total;branch_misses_total
352_b36_traffic_light_fsm__c32_hilbert_curve_traversal,352_b36_traffic_light_fsm__c32_hilbert_curve_traversal,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,2800963.0,3785096.0,0.0,0.0,143052.0,1354.0,3785022.0,479.0,1833.0,1785.0,0.001893,0.74,1.3514,0.0,0.009465,0.000127,branches_total;branch_misses_total
353_b36_traffic_light_fsm__c33_cache_set_conflict_stress,353_b36_traffic_light_fsm__c33_cache_set_conflict_stress,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,535707.0,641461.0,0.0,0.0,98944.0,1367.0,641387.0,471.0,1838.0,1791.0,0.000321,0.8351,1.1974,0.0,0.013816,0.000734,branches_total;branch_misses_total
354_b36_traffic_light_fsm__c34_variable_length_burst_reuse,354_b36_traffic_light_fsm__c34_variable_length_burst_reuse,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,669156.0,801057.0,0.0,0.0,142994.0,1356.0,800981.0,473.0,1829.0,1783.0,0.000401,0.8353,1.1971,0.0,0.009483,0.000591,branches_total;branch_misses_total
355_b36_traffic_light_fsm__c35_checkerboard_red_black,355_b36_traffic_light_fsm__c35_checkerboard_red_black,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,779714.0,1003561.0,0.0,0.0,142912.0,1362.0,1003487.0,459.0,1821.0,1772.0,0.000502,0.7769,1.2871,0.0,0.00953,0.000457,branches_total;branch_misses_total
356_b36_traffic_light_fsm__c36_im2col_overlapping_patch_gather,356_b36_traffic_light_fsm__c36_im2col_overlapping_patch_gather,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,711858.0,863661.0,0.0,0.0,143047.0,1368.0,863585.0,457.0,1825.0,1776.0,0.000432,0.8242,1.2132,0.0,0.009563,0.000529,branches_total;branch_misses_total
357_b36_traffic_light_fsm__c37_double_buffer_epoch_alternation,357_b36_traffic_light_fsm__c37_double_buffer_epoch_alternation,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,680039.0,789421.0,0.0,0.0,143063.0,1362.0,789345.0,477.0,1839.0,1790.0,0.000395,0.8614,1.1608,0.0,0.00952,0.000604,branches_total;branch_misses_total
