run_dir,program,backend,cpu_type,bp_type_raw,l1d_size,l1i_size,l2_size,n_override,stats_available,instructions_total,cycles_total,branches_total,branch_misses_total,dcache_accesses,dcache_misses,icache_accesses,icache_misses,l2_accesses,l2_misses,sim_seconds,observed_ipc,observed_cpi,observed_branch_miss_rate,observed_cache_miss_rate,observed_icache_miss_rate,unmatched_metrics,btb_lookups,btb_hits,btb_hit_ratio,btb_mispredicted,ras_correct,ras_incorrect,ras_pushes,ras_pops,indirect_lookups,indirect_hits,indirect_misses,squashes_total,corrected_total,committed_directcond,mispredicted_directcond,committed_return,mispredicted_return,committed_callindirect,mispredicted_callindirect,committed_indirectuncond,mispredicted_indirectuncond,dcache_readreq_accesses,dcache_readreq_misses,dcache_writereq_accesses,dcache_writereq_misses,dcache_avg_miss_latency,dcache_mshr_miss_rate,dcache_replacements,dcache_writebacks,icache_avg_miss_latency,icache_mshr_miss_rate,icache_replacements,l2_readshared_accesses,l2_readshared_misses,l2_avg_miss_latency,l2_mshr_miss_rate,l2_replacements,l2_writeback_dirty,dram_avg_mem_acc_lat,dram_bw_total,dram_page_hit_rate,dram_num_reads,idle_cycles,num_syscalls,fetch_num_insts,commit_num_ops,sim_ops,sim_ticks,host_seconds,host_inst_rate
1367_grid_b28_data_driven_stack_machine__c17_zipf_like_hot_buckets,1367_grid_b28_data_driven_stack_machine__c17_zipf_like_hot_buckets,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,674693.0,717772.0,344607.0,14865.0,121644.0,12657.0,221908.0,780.0,1960.0,1900.0,0.000359,0.94,1.0638,0.043136,0.10405,0.003515,,344607.0,255015.0,0.740017,647.0,2296.0,0.0,3392.0,3388.0,2497.0,2131.0,366.0,204032.0,20085.0,115546.0,14560.0,2296.0,0.0,132.0,26.0,1969.0,112.0,66109.0,7938.0,55535.0,4719.0,66637.626689,0.011254,859.0,143.0,76191.665385,0.002659,197.0,953.0,916.0,76508.157895,0.969388,0.0,143.0,25462.89,338826729.0,87.26,1900.0,46792.0,32.0,1747882.0,674769.0,674769.0,358885500.0,4.01,168174.0
1368_grid_b28_data_driven_stack_machine__c18_producer_consumer_two_pointer,1368_grid_b28_data_driven_stack_machine__c18_producer_consumer_two_pointer,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,666798.0,356204.0,153064.0,901.0,97305.0,12678.0,68880.0,823.0,1979.0,1914.0,0.000178,1.872,0.5342,0.005886,0.130291,0.011948,,153064.0,102826.0,0.671784,667.0,2305.0,0.0,3450.0,3446.0,2514.0,2141.0,373.0,5802.0,1165.0,115656.0,587.0,2305.0,0.0,140.0,26.0,1969.0,112.0,41739.0,7957.0,55566.0,4721.0,66632.744912,0.014069,859.0,142.0,73815.308627,0.00887,215.0,954.0,915.0,75980.668757,0.967155,0.0,142.0,24865.99,687787582.0,87.41,1914.0,47274.0,32.0,694752.0,666874.0,666874.0,178101500.0,1.92,347380.0
1369_grid_b28_data_driven_stack_machine__c19_matrix_diagonal_wavefront,1369_grid_b28_data_driven_stack_machine__c19_matrix_diagonal_wavefront,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,802917.0,1205469.0,282886.0,3588.0,102968.0,12669.0,165778.0,799.0,1980.0,1916.0,0.000603,0.6661,1.5014,0.012684,0.123038,0.00482,,282886.0,181587.0,0.641909,661.0,2300.0,0.0,3398.0,3393.0,2580.0,2141.0,439.0,90467.0,4632.0,159729.0,3274.0,2300.0,0.0,136.0,27.0,1971.0,114.0,47399.0,7956.0,55569.0,4713.0,66702.931644,0.013393,869.0,142.0,73850.435544,0.003625,208.0,963.0,925.0,75907.881002,0.967677,0.0,142.0,24798.41,203446465.0,87.68,1916.0,46069.0,32.0,1205200.0,802993.0,802993.0,602733500.0,3.52,227971.0
1370_grid_b28_data_driven_stack_machine__c20_hot_cold_phase_alternation,1370_grid_b28_data_driven_stack_machine__c20_hot_cold_phase_alternation,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,628621.0,454328.0,185269.0,3815.0,99381.0,12697.0,110380.0,792.0,1973.0,1906.0,0.000227,1.3836,0.7227,0.020592,0.127761,0.007175,,185269.0,133300.0,0.719494,658.0,2301.0,0.0,3419.0,3415.0,2519.0,2160.0,359.0,41065.0,4230.0,113611.0,3510.0,2301.0,0.0,137.0,26.0,1969.0,110.0,43825.0,7972.0,55556.0,4725.0,66957.229188,0.013846,866.0,143.0,75147.727273,0.005418,209.0,960.0,921.0,77375.655824,0.966042,0.0,143.0,26241.08,536987676.0,87.04,1906.0,48297.0,32.0,816263.0,628697.0,628697.0,227163500.0,2.1,299987.0
1371_grid_b28_data_driven_stack_machine__c21_pyramid_multiresolution_stride,1371_grid_b28_data_driven_stack_machine__c21_pyramid_multiresolution_stride,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,587406.0,366039.0,122758.0,1310.0,97829.0,12692.0,77234.0,806.0,1969.0,1903.0,0.000183,1.6048,0.6231,0.010671,0.129737,0.010436,,122758.0,77142.0,0.628407,653.0,2306.0,0.0,3437.0,3433.0,2576.0,2151.0,425.0,8876.0,1593.0,93673.0,993.0,2306.0,0.0,141.0,28.0,1971.0,113.0,42255.0,7972.0,55574.0,4720.0,66467.297274,0.014045,864.0,143.0,75133.993797,0.007691,200.0,959.0,921.0,76528.113505,0.96648,0.0,143.0,25386.23,665460963.0,87.23,1903.0,47512.0,32.0,633376.0,587482.0,587482.0,183019000.0,1.67,352377.0
1372_grid_b28_data_driven_stack_machine__c22_tensor_3d_slice_poor_locality,1372_grid_b28_data_driven_stack_machine__c22_tensor_3d_slice_poor_locality,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,596945.0,321013.0,118773.0,960.0,97307.0,12690.0,48533.0,796.0,1954.0,1887.0,0.000161,1.8596,0.5378,0.008083,0.130412,0.016401,,118773.0,73585.0,0.619543,645.0,2305.0,0.0,3366.0,3361.0,2534.0,2148.0,386.0,6651.0,1215.0,93656.0,649.0,2305.0,0.0,140.0,26.0,1969.0,109.0,41741.0,7966.0,55566.0,4724.0,66568.868479,0.014069,859.0,143.0,73718.590452,0.012074,193.0,954.0,915.0,75799.152093,0.965711,0.0,143.0,24697.27,752420470.0,87.33,1887.0,45491.0,32.0,630878.0,597021.0,597021.0,160506000.0,1.61,371156.0
1373_grid_b28_data_driven_stack_machine__c23_struct_of_array_field_burst,1373_grid_b28_data_driven_stack_machine__c23_struct_of_array_field_burst,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,611695.0,667364.0,121204.0,931.0,97336.0,12683.0,78785.0,775.0,1962.0,1901.0,0.000334,0.9166,1.091,0.007681,0.130301,0.009837,,121204.0,76212.0,0.628791,651.0,2302.0,0.0,3454.0,3450.0,2533.0,2143.0,390.0,6977.0,1217.0,93628.0,621.0,2302.0,0.0,138.0,27.0,1971.0,115.0,41774.0,7964.0,55562.0,4719.0,66499.837657,0.014085,861.0,143.0,74749.674839,0.007489,198.0,955.0,917.0,75667.543398,0.968909,0.0,143.0,24625.85,364611164.0,87.22,1901.0,46687.0,32.0,646895.0,611771.0,611771.0,333681500.0,2.17,281334.0
1374_grid_b28_data_driven_stack_machine__c24_banked_interleaved_access,1374_grid_b28_data_driven_stack_machine__c24_banked_interleaved_access,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,609611.0,324717.0,127498.0,1578.0,98531.0,12680.0,47371.0,798.0,1951.0,1885.0,0.000162,1.8774,0.5327,0.012377,0.12869,0.016846,,127498.0,75782.0,0.594378,643.0,2301.0,0.0,3373.0,3368.0,2516.0,2129.0,387.0,13291.0,1827.0,93614.0,1262.0,2301.0,0.0,136.0,27.0,1971.0,113.0,42977.0,7957.0,55554.0,4723.0,66483.512618,0.013864,856.0,142.0,73303.256892,0.01237,193.0,951.0,913.0,75616.976127,0.966171,0.0,142.0,24509.68,743049311.0,87.27,1885.0,45465.0,32.0,680792.0,609687.0,609687.0,162358000.0,1.64,371742.0
1375_grid_b28_data_driven_stack_machine__c25_lru_recency_weighted_reuse,1375_grid_b28_data_driven_stack_machine__c25_lru_recency_weighted_reuse,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,817057.0,893480.0,406604.0,19966.0,183787.0,12683.0,270637.0,821.0,1985.0,1918.0,0.000447,0.9145,1.0935,0.049104,0.069009,0.003034,,406604.0,297109.0,0.730709,666.0,2302.0,0.0,3450.0,3446.0,2562.0,2151.0,411.0,261510.0,27345.0,115614.0,19653.0,2302.0,0.0,138.0,27.0,1972.0,114.0,106211.0,7975.0,77576.0,4708.0,67142.390286,0.007481,866.0,144.0,75063.336175,0.002254,212.0,958.0,915.0,76637.38269,0.966247,0.0,144.0,25500.39,274773106.0,87.43,1918.0,46541.0,32.0,2448437.0,817135.0,817135.0,446739500.0,4.8,170126.0
1376_grid_b28_data_driven_stack_machine__c26_geometric_stride_growth,1376_grid_b28_data_driven_stack_machine__c26_geometric_stride_growth,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,591215.0,361218.0,164889.0,3684.0,100562.0,12721.0,76816.0,780.0,1964.0,1903.0,0.000181,1.6367,0.611,0.022342,0.126499,0.010154,,164889.0,109838.0,0.666133,651.0,2299.0,0.0,3440.0,3436.0,2531.0,2145.0,386.0,27023.0,4049.0,115584.0,3368.0,2299.0,0.0,134.0,27.0,1971.0,115.0,45015.0,8002.0,55547.0,4719.0,66531.478736,0.013663,864.0,143.0,75597.434615,0.007668,196.0,958.0,920.0,76214.923805,0.968941,0.0,143.0,25170.65,674342570.0,87.07,1903.0,48056.0,32.0,712814.0,591291.0,591291.0,180608500.0,1.72,343392.0
1377_grid_b28_data_driven_stack_machine__c27_reduction_broadcast_pattern,1377_grid_b28_data_driven_stack_machine__c27_reduction_broadcast_pattern,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,583227.0,368815.0,167478.0,1936.0,99298.0,12660.0,79890.0,817.0,1960.0,1896.0,0.000184,1.5814,0.6324,0.01156,0.127495,0.010227,,167478.0,115331.0,0.688634,658.0,2303.0,0.0,3421.0,3416.0,2541.0,2138.0,403.0,16240.0,2258.0,115636.0,1612.0,2303.0,0.0,138.0,28.0,1971.0,115.0,43736.0,7938.0,55562.0,4722.0,66998.415245,0.013767,857.0,142.0,73555.689106,0.00741,201.0,952.0,914.0,76530.327004,0.967347,0.0,142.0,25377.24,658022743.0,87.34,1896.0,46559.0,32.0,651053.0,583303.0,583303.0,184407000.0,1.66,350508.0
1378_grid_b28_data_driven_stack_machine__c28_morton_zorder_traversal,1378_grid_b28_data_driven_stack_machine__c28_morton_zorder_traversal,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1130340.0,558005.0,165339.0,948.0,97351.0,12633.0,110438.0,815.0,1959.0,1895.0,0.000279,2.0257,0.4937,0.005734,0.129768,0.00738,,165339.0,76071.0,0.460091,654.0,2298.0,0.0,3412.0,3408.0,2552.0,2139.0,413.0,7037.0,1216.0,137709.0,629.0,2298.0,0.0,134.0,29.0,1971.0,114.0,41789.0,7919.0,55562.0,4714.0,67033.478984,0.014032,856.0,139.0,73163.18773,0.00536,199.0,949.0,912.0,76260.422164,0.96733,0.0,139.0,25103.43,434692224.0,87.28,1895.0,47272.0,32.0,1165349.0,1130416.0,1130416.0,279002000.0,2.75,410919.0
1379_grid_b28_data_driven_stack_machine__c29_ping_pong_cache_thrash,1379_grid_b28_data_driven_stack_machine__c29_ping_pong_cache_thrash,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,599400.0,426307.0,121886.0,944.0,97226.0,12700.0,74860.0,797.0,1967.0,1902.0,0.000213,1.406,0.7112,0.007745,0.130623,0.010647,,121886.0,76836.0,0.630392,647.0,2297.0,0.0,3367.0,3363.0,2532.0,2146.0,386.0,7746.0,1222.0,93559.0,636.0,2297.0,0.0,133.0,26.0,1969.0,111.0,41687.0,7976.0,55539.0,4724.0,66609.050157,0.014091,860.0,143.0,73379.547051,0.007988,207.0,955.0,916.0,75783.38591,0.966955,0.0,143.0,24658.12,571084083.0,87.7,1902.0,46844.0,32.0,638171.0,599476.0,599476.0,213152500.0,1.74,345283.0
1380_grid_b28_data_driven_stack_machine__c30_gather_scatter_indirect_table,1380_grid_b28_data_driven_stack_machine__c30_gather_scatter_indirect_table,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,577726.0,374456.0,113663.0,930.0,123420.0,16950.0,74148.0,821.0,2329.0,2175.0,0.000187,1.5428,0.6482,0.008182,0.137336,0.011072,,113663.0,79923.0,0.703158,661.0,2310.0,0.0,3410.0,3406.0,2518.0,2139.0,379.0,6181.0,1181.0,97797.0,614.0,2310.0,0.0,140.0,26.0,1969.0,114.0,63730.0,8152.0,59690.0,8798.0,64918.432802,0.01392,1208.0,334.0,74016.443362,0.008254,212.0,1040.0,919.0,75499.310345,0.933877,0.0,334.0,24401.61,743480525.0,88.28,2175.0,47293.0,32.0,608281.0,577802.0,577802.0,187227500.0,1.64,352418.0
1381_grid_b28_data_driven_stack_machine__c31_fibonacci_stride,1381_grid_b28_data_driven_stack_machine__c31_fibonacci_stride,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,655114.0,468592.0,163678.0,8419.0,105336.0,12726.0,113842.0,804.0,1986.0,1921.0,0.000234,1.398,0.7153,0.051436,0.120813,0.007062,,163678.0,107816.0,0.658708,652.0,2291.0,0.0,3405.0,3401.0,2530.0,2126.0,404.0,49632.0,9022.0,93484.0,8105.0,2291.0,0.0,127.0,27.0,1967.0,115.0,49806.0,8018.0,55530.0,4708.0,66453.751139,0.013063,866.0,144.0,75492.537313,0.005358,214.0,959.0,921.0,76402.654867,0.967271,0.0,144.0,25267.05,524739058.0,87.35,1921.0,47022.0,32.0,980963.0,655188.0,655188.0,234295500.0,2.14,306745.0
1382_grid_b28_data_driven_stack_machine__c32_hilbert_curve_traversal,1382_grid_b28_data_driven_stack_machine__c32_hilbert_curve_traversal,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,2671044.0,1832399.0,1021680.0,36706.0,127198.0,12617.0,709250.0,804.0,1972.0,1907.0,0.000916,1.4577,0.686,0.035927,0.099192,0.001134,,1021680.0,952988.0,0.932766,661.0,2298.0,0.0,3410.0,3406.0,2535.0,2154.0,381.0,345800.0,43534.0,489453.0,36391.0,2298.0,0.0,134.0,27.0,1971.0,114.0,71646.0,7899.0,55552.0,4718.0,67140.955774,0.010778,861.0,140.0,73407.337065,0.00085,208.0,954.0,917.0,76219.979025,0.967039,0.0,140.0,25095.96,133211307.0,87.57,1907.0,46277.0,32.0,4142296.0,2671120.0,2671120.0,916198500.0,8.47,315173.0
1383_grid_b28_data_driven_stack_machine__c33_cache_set_conflict_stress,1383_grid_b28_data_driven_stack_machine__c33_cache_set_conflict_stress,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,435593.0,302439.0,120347.0,883.0,53146.0,12710.0,20954.0,813.0,1974.0,1911.0,0.000151,1.4403,0.6943,0.007337,0.239153,0.038799,,120347.0,75560.0,0.627851,666.0,2301.0,0.0,3426.0,3422.0,2546.0,2138.0,408.0,6146.0,1155.0,93609.0,574.0,2301.0,0.0,136.0,25.0,1969.0,112.0,19594.0,7989.0,33552.0,4721.0,66639.25594,0.025778,860.0,143.0,73353.627306,0.028873,211.0,956.0,917.0,75544.740973,0.968085,0.0,143.0,24415.23,808787256.0,87.55,1911.0,46899.0,32.0,464484.0,435669.0,435669.0,151219000.0,1.28,341101.0
1384_grid_b28_data_driven_stack_machine__c34_variable_length_burst_reuse,1384_grid_b28_data_driven_stack_machine__c34_variable_length_burst_reuse,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,582407.0,425999.0,154929.0,3864.0,88259.0,12695.0,115471.0,785.0,1967.0,1904.0,0.000213,1.3672,0.7314,0.02494,0.143838,0.006798,,154929.0,125971.0,0.813089,649.0,2303.0,0.0,3375.0,3371.0,2520.0,2155.0,365.0,18696.0,4129.0,115632.0,3560.0,2303.0,0.0,138.0,27.0,1969.0,111.0,32684.0,7982.0,55575.0,4713.0,66189.951713,0.015568,864.0,144.0,75349.680255,0.005144,197.0,956.0,918.0,75956.407563,0.967972,0.0,144.0,24827.99,572096583.0,87.45,1904.0,47689.0,32.0,667092.0,582483.0,582483.0,212999000.0,1.78,326705.0
1385_grid_b28_data_driven_stack_machine__c35_checkerboard_red_black,1385_grid_b28_data_driven_stack_machine__c35_checkerboard_red_black,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,677758.0,999352.0,155585.0,1465.0,89537.0,12678.0,86067.0,782.0,1963.0,1902.0,0.0005,0.6782,1.4745,0.009416,0.141595,0.009086,,155585.0,108158.0,0.69517,648.0,2297.0,0.0,3390.0,3385.0,2536.0,2135.0,401.0,19310.0,1782.0,115689.0,1154.0,2297.0,0.0,133.0,26.0,1971.0,114.0,33994.0,7955.0,55543.0,4723.0,66680.110664,0.015301,860.0,144.0,74583.758312,0.006867,198.0,954.0,916.0,75697.686646,0.968925,0.0,144.0,24638.93,243614106.0,87.12,1902.0,48392.0,32.0,777523.0,677834.0,677834.0,499675500.0,2.74,247062.0
1386_grid_b28_data_driven_stack_machine__c36_im2col_overlapping_patch_gather,1386_grid_b28_data_driven_stack_machine__c36_im2col_overlapping_patch_gather,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,609882.0,670484.0,141403.0,1629.0,98218.0,12708.0,86392.0,810.0,1975.0,1911.0,0.000335,0.9096,1.0994,0.01152,0.129386,0.009376,,141403.0,90292.0,0.638544,654.0,2306.0,0.0,3482.0,3478.0,2578.0,2143.0,435.0,27117.0,2470.0,93675.0,1314.0,2306.0,0.0,142.0,27.0,1971.0,113.0,42640.0,7982.0,55578.0,4726.0,66258.060907,0.013979,863.0,143.0,76372.838272,0.006945,206.0,957.0,919.0,76381.73731,0.967595,0.0,143.0,25280.09,364823567.0,86.92,1911.0,48008.0,32.0,764197.0,609958.0,609958.0,335241500.0,2.26,269605.0
1387_grid_b28_data_driven_stack_machine__c37_double_buffer_epoch_alternation,1387_grid_b28_data_driven_stack_machine__c37_double_buffer_epoch_alternation,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,579920.0,351032.0,120683.0,930.0,97250.0,12694.0,73836.0,813.0,1980.0,1916.0,0.000176,1.652,0.6053,0.007706,0.13053,0.011011,,120683.0,75752.0,0.627694,660.0,2307.0,0.0,3409.0,3405.0,2550.0,2131.0,419.0,6385.0,1196.0,93685.0,615.0,2307.0,0.0,142.0,26.0,1971.0,112.0,41672.0,7968.0,55578.0,4726.0,66841.771152,0.014201,871.0,144.0,72571.338253,0.008126,209.0,967.0,927.0,75709.029228,0.967677,0.0,144.0,24581.94,698652537.0,87.63,1916.0,46321.0,32.0,610845.0,579996.0,579996.0,175515000.0,1.57,370473.0
1388_grid_b28_data_driven_stack_machine__c38_cuckoo_double_hash_probe,1388_grid_b28_data_driven_stack_machine__c38_cuckoo_double_hash_probe,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,611544.0,439283.0,185738.0,4927.0,103791.0,12682.0,113198.0,802.0,1964.0,1897.0,0.00022,1.3921,0.7183,0.026527,0.122188,0.007085,,185738.0,126913.0,0.68329,649.0,2299.0,0.0,3375.0,3370.0,2547.0,2147.0,400.0,38559.0,5494.0,115589.0,4613.0,2299.0,0.0,135.0,26.0,1971.0,114.0,48241.0,7954.0,55550.0,4728.0,66416.294118,0.01318,858.0,143.0,74214.4601,0.005265,204.0,952.0,915.0,76367.422246,0.965886,0.0,143.0,25282.95,552757802.0,87.4,1897.0,47598.0,32.0,780398.0,611620.0,611620.0,219640500.0,1.95,313557.0
1389_grid_b28_data_driven_stack_machine__c39_bounded_random_walk,1389_grid_b28_data_driven_stack_machine__c39_bounded_random_walk,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,692271.0,725718.0,266329.0,9327.0,107048.0,12654.0,201522.0,802.0,1987.0,1923.0,0.000363,0.9539,1.0483,0.035021,0.118209,0.00398,,266329.0,177914.0,0.668023,645.0,2294.0,0.0,3394.0,3390.0,2538.0,2138.0,400.0,152233.0,11472.0,93522.0,9015.0,2294.0,0.0,130.0,28.0,1969.0,112.0,51520.0,7938.0,55528.0,4716.0,66736.758416,0.012901,871.0,145.0,75132.167082,0.002997,207.0,965.0,926.0,75980.75923,0.967791,0.0,145.0,24892.36,339173535.0,87.21,1923.0,48961.0,32.0,1771487.0,692347.0,692347.0,362858500.0,3.41,203107.0
1390_grid_b28_data_driven_stack_machine__c40_causal_attention_triangular,1390_grid_b28_data_driven_stack_machine__c40_causal_attention_triangular,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,677985.0,1058752.0,197301.0,4637.0,101534.0,12648.0,136286.0,783.0,1961.0,1899.0,0.000529,0.6404,1.5616,0.023502,0.124569,0.005745,,197301.0,129950.0,0.658638,654.0,2302.0,0.0,3392.0,3387.0,2521.0,2155.0,366.0,82953.0,5240.0,93750.0,4336.0,2302.0,0.0,138.0,27.0,1969.0,109.0,45975.0,7927.0,55559.0,4721.0,66433.186037,0.013493,860.0,143.0,74482.118774,0.004351,199.0,954.0,916.0,75759.610321,0.968383,0.0,143.0,24623.49,229583943.0,87.84,1899.0,45914.0,32.0,1236137.0,678061.0,678061.0,529375000.0,3.33,203859.0
1391_grid_b28_data_driven_stack_machine__c41_skip_list_multilevel_hop,1391_grid_b28_data_driven_stack_machine__c41_skip_list_multilevel_hop,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,738098.0,419256.0,190308.0,2257.0,98684.0,12674.0,81608.0,827.0,1984.0,1918.0,0.00021,1.7605,0.568,0.01186,0.12843,0.010134,,190308.0,138795.0,0.729318,664.0,2300.0,0.0,3449.0,3445.0,2509.0,2146.0,363.0,37616.0,2614.0,115600.0,1940.0,2300.0,0.0,135.0,27.0,1971.0,115.0,43133.0,7953.0,55551.0,4721.0,66726.166877,0.013913,863.0,143.0,73171.099154,0.007512,215.0,957.0,919.0,75642.857143,0.966734,0.0,143.0,24531.15,585572027.0,87.33,1918.0,47610.0,32.0,927618.0,738174.0,738174.0,209627500.0,2.1,350937.0
1392_grid_b28_data_driven_stack_machine__c42_cache_oblivious_funnel_stride,1392_grid_b28_data_driven_stack_machine__c42_cache_oblivious_funnel_stride,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1543451.0,1071714.0,1365384.0,24801.0,118252.0,12703.0,128459.0,809.0,1980.0,1916.0,0.000536,1.4402,0.6944,0.018164,0.107423,0.006298,,1365384.0,1318465.0,0.965637,662.0,2304.0,0.0,3531.0,3527.0,2565.0,2156.0,409.0,759432.0,26375.0,368650.0,24486.0,2304.0,0.0,140.0,28.0,1971.0,114.0,62683.0,7984.0,55569.0,4719.0,66168.813666,0.011611,863.0,145.0,74040.170581,0.00471,207.0,957.0,919.0,75606.471816,0.967677,0.0,145.0,24521.92,228837385.0,87.47,1916.0,47969.0,32.0,3206355.0,1543527.0,1543527.0,535856500.0,5.59,276109.0
1393_grid_b28_data_driven_stack_machine__c43_whole_buffer_rotation,1393_grid_b28_data_driven_stack_machine__c43_whole_buffer_rotation,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,579398.0,361479.0,120663.0,908.0,97297.0,12708.0,74054.0,801.0,1974.0,1909.0,0.000181,1.6029,0.6239,0.007525,0.13061,0.010816,,120663.0,75883.0,0.628884,655.0,2297.0,0.0,3406.0,3402.0,2549.0,2153.0,396.0,6525.0,1173.0,93555.0,598.0,2297.0,0.0,132.0,26.0,1969.0,109.0,41762.0,7982.0,55535.0,4726.0,66432.006453,0.014111,863.0,144.0,76260.298377,0.008129,207.0,958.0,919.0,77087.480356,0.967072,0.0,144.0,25961.63,675982151.0,87.27,1909.0,48247.0,32.0,610834.0,579474.0,579474.0,180738500.0,1.58,366142.0
1394_grid_b28_data_driven_stack_machine__c44_naive_gemm_row_col_alternation,1394_grid_b28_data_driven_stack_machine__c44_naive_gemm_row_col_alternation,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,704082.0,913948.0,186003.0,2136.0,98958.0,12655.0,112117.0,810.0,1970.0,1901.0,0.000457,0.7704,1.2981,0.011484,0.127883,0.007225,,186003.0,127557.0,0.685779,653.0,2305.0,0.0,3368.0,3364.0,2553.0,2145.0,408.0,38618.0,2497.0,115790.0,1819.0,2305.0,0.0,141.0,27.0,1971.0,114.0,43369.0,7943.0,55589.0,4712.0,66612.00648,0.013854,861.0,144.0,72770.366667,0.005343,204.0,954.0,915.0,76253.024724,0.964975,0.0,144.0,25170.7,266239216.0,87.43,1901.0,46420.0,32.0,898404.0,704158.0,704158.0,456972500.0,2.8,251428.0
1395_grid_b28_data_driven_stack_machine__c45_read_hot_write_cold_split,1395_grid_b28_data_driven_stack_machine__c45_read_hot_write_cold_split,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,571973.0,439252.0,145499.0,1280.0,97500.0,12654.0,75653.0,808.0,1972.0,1908.0,0.00022,1.3022,0.768,0.008797,0.129785,0.01068,,145499.0,99944.0,0.686905,652.0,2300.0,0.0,3439.0,3435.0,2562.0,2142.0,420.0,9307.0,1564.0,115602.0,968.0,2300.0,0.0,136.0,26.0,1969.0,112.0,41948.0,7933.0,55552.0,4721.0,66604.626047,0.014041,859.0,143.0,75991.335396,0.007944,207.0,954.0,916.0,76313.155136,0.967546,0.0,143.0,25205.97,556001011.0,86.53,1908.0,48683.0,32.0,614889.0,572049.0,572049.0,219625500.0,1.73,331293.0
1396_grid_b28_data_driven_stack_machine__c46_cantor_gap_sparse,1396_grid_b28_data_driven_stack_machine__c46_cantor_gap_sparse,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1022433.0,1477593.0,806733.0,8166.0,133656.0,12696.0,195549.0,803.0,1969.0,1900.0,0.000739,0.692,1.4452,0.010122,0.09499,0.004106,,806733.0,769597.0,0.953967,662.0,2292.0,0.0,3462.0,3458.0,2560.0,2145.0,415.0,483908.0,11947.0,280258.0,7855.0,2292.0,0.0,128.0,26.0,1967.0,111.0,78138.0,7966.0,55518.0,4730.0,66500.15304,0.010258,861.0,144.0,73042.960149,0.003058,204.0,955.0,917.0,75976.578947,0.964957,0.0,144.0,24897.24,164592454.0,87.58,1900.0,45919.0,32.0,2492686.0,1022509.0,1022509.0,738794500.0,5.43,188119.0
